,country,Area
26822,Chile,743532.0
26823,Chile,743532.0
26824,Chile,743532.0
26825,Chile,743532.0
26826,Chile,743532.0
26827,Chile,743532.0
26828,Chile,743532.0
26829,Chile,743532.0
26830,Chile,743532.0
26831,Chile,743532.0
26832,Chile,743532.0
26833,Chile,743532.0
26834,Chile,743532.0
26835,Chile,743532.0
26836,Chile,743532.0
26837,Chile,743532.0
26838,Chile,743532.0
26839,Chile,743532.0
26840,Chile,743532.0
26841,Chile,743532.0
26842,Chile,743532.0
26843,Chile,743532.0
26844,Chile,743532.0
26845,Chile,743532.0
26846,Chile,743532.0
26847,Chile,743532.0
26848,Chile,743532.0
26849,Chile,743532.0
26850,Chile,743532.0
26851,Chile,743532.0
26852,Chile,743532.0
26853,Chile,743532.0
26854,Chile,743532.0
26855,Chile,743532.0
26856,Chile,743532.0
26857,Chile,743532.0
26858,Chile,743532.0
26859,Chile,743532.0
26860,Chile,743532.0
26861,Chile,743532.0
26862,Chile,743532.0
26863,Chile,743532.0
26864,Chile,743532.0
26865,Chile,743532.0
26866,Chile,743532.0
26867,Chile,743532.0
26868,Chile,743532.0
26869,Chile,743532.0
26870,Chile,743532.0
26871,Chile,743532.0
26872,Chile,743532.0
26873,Chile,743532.0
26874,Chile,743532.0
26875,Chile,743532.0
26876,Chile,743532.0
26877,Chile,743532.0
26878,Chile,743532.0
26879,Chile,743532.0
26880,Chile,743532.0
26881,Chile,743532.0
26882,Chile,743532.0
26883,Chile,743532.0
26884,Chile,743532.0
26885,Chile,743532.0
26886,Chile,743532.0
26887,Chile,743532.0
26888,Chile,743532.0
26889,Chile,743532.0
26890,Chile,743532.0
26891,Chile,743532.0
26892,Chile,743532.0
26893,Chile,743532.0
26894,Chile,743532.0
26895,Chile,743532.0
26896,Chile,743532.0
26897,Chile,743532.0
26898,Chile,743532.0
26899,Chile,743532.0
26900,Chile,743532.0
26901,Chile,743532.0
26902,Chile,743532.0
26903,Chile,743532.0
26904,Chile,743532.0
26905,Chile,743532.0
26906,Chile,743532.0
26907,Chile,743532.0
26908,Chile,743532.0
26909,Chile,743532.0
26910,Chile,743532.0
26911,Chile,743532.0
26912,Chile,743532.0
26913,Chile,743532.0
26914,Chile,743532.0
